stack_bytes,mode,descriptor,su_file
32,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:754:6:oqs_aes128_load_schedule_no_bitslice,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_c.c.su
32,"dynamic,bounded",/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:183:13:SHA3_shake128_x4_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
32,"dynamic,bounded",/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:191:13:SHA3_shake128_x4_inc_squeeze,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
32,"dynamic,bounded",/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:226:13:SHA3_shake256_x4_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
32,"dynamic,bounded",/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:234:13:SHA3_shake256_x4_inc_squeeze,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:178:13:SHA3_shake128_x4_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:126:13:keccak_x4_inc_finalize.constprop,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:246:13:SHA3_shake256_x4_inc_ctx_reset,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:203:13:SHA3_shake128_x4_inc_ctx_reset,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c:220:13:SHA3_shake256_x4_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3x4.c:111:1:SHA3_shake256_x4_inc_ctx_release_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3x4.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3x4.c:66:1:SHA3_shake128_x4_inc_ctx_release_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3x4.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3x4.c:98:1:SHA3_shake256_x4_inc_init_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3x4.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3x4.c:53:1:SHA3_shake128_x4_inc_init_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3x4.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:193:1:SHA3_shake256_inc_ctx_release_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:178:1:SHA3_shake128_inc_ctx_release_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:151:1:SHA3_sha3_512_inc_ctx_release_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:130:1:SHA3_sha3_384_inc_ctx_release_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:109:1:SHA3_sha3_256_inc_ctx_release_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:186:13:SHA3_shake256_inc_init_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:165:13:SHA3_shake128_inc_init_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:144:13:SHA3_sha3_512_inc_init_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:123:13:SHA3_sha3_384_inc_init_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:102:13:SHA3_sha3_256_inc_init_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:210:13:SHA3_sha3_256_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:334:13:SHA3_shake128_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:377:13:SHA3_shake256_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:393:13:SHA3_shake256_inc_ctx_reset,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:350:13:SHA3_shake128_inc_ctx_reset,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:307:13:SHA3_sha3_512_inc_ctx_reset,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:270:13:SHA3_sha3_384_inc_ctx_reset,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:234:13:SHA3_sha3_256_inc_ctx_reset,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:367:13:SHA3_shake256_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:324:13:SHA3_shake128_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:284:13:SHA3_sha3_512_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:248:13:SHA3_sha3_384_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
32,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:504:6:oqs_sha2_sha224_inc_init_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha2/sha2_c.c.su
32,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:517:6:oqs_sha2_sha256_inc_init_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha2/sha2_c.c.su
32,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:531:6:oqs_sha2_sha384_inc_init_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha2/sha2_c.c.su
32,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:544:6:oqs_sha2_sha512_inc_init_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha2/sha2_c.c.su
32,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:557:6:oqs_sha2_sha224_inc_ctx_clone_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha2/sha2_c.c.su
32,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:565:6:oqs_sha2_sha256_inc_ctx_clone_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha2/sha2_c.c.su
32,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:573:6:oqs_sha2_sha384_inc_ctx_clone_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha2/sha2_c.c.su
32,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:581:6:oqs_sha2_sha512_inc_ctx_clone_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha2/sha2_c.c.su
32,static,/home/home/pqc/liboqs/src/common/aes/aes128_ni.c:51:6:oqs_aes128_load_schedule_ni,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes128_ni.c.su
32,static,/home/home/pqc/liboqs/src/common/aes/aes256_ni.c:78:6:oqs_aes256_load_schedule_ni,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes256_ni.c.su
32,static,/home/home/pqc/liboqs/src/common/aes/aes_impl.c:105:13:AES256_free_schedule,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
32,static,/home/home/pqc/liboqs/src/common/aes/aes_impl.c:69:13:AES128_free_schedule,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_impl.c.su
32,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:547:13:aes_ctr4x,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_c.c.su
32,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:721:6:oqs_aes256_load_schedule_no_bitslice,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_c.c.su
32,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:754:6:oqs_aes128_load_schedule_no_bitslice,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/aes/aes_c.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c:341:6:KeccakP1600_ExtractBytesInLane,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600_plain64.dir/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c:374:6:KeccakP1600_ExtractLanes,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600_plain64.dir/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c:412:6:KeccakP1600_ExtractAndAddBytesInLane,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600_plain64.dir/KeccakP-1600/plain-64bits/KeccakP-1600-opt64.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/serial/PlSnP-Fallback.inc:79:6:KeccakP1600times4_InitializeAll_serial,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_serial.dir/KeccakP-1600times4/serial/KeccakP-1600-times4-on1.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/serial/PlSnP-Fallback.inc:155:6:KeccakP1600times4_PermuteAll_24rounds_serial,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_serial.dir/KeccakP-1600times4/serial/KeccakP-1600-times4-on1.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/serial/PlSnP-Fallback.inc:169:6:KeccakP1600times4_PermuteAll_12rounds_serial,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_serial.dir/KeccakP-1600times4/serial/KeccakP-1600-times4-on1.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/serial/PlSnP-Fallback.inc:184:6:KeccakP1600times4_PermuteAll_6rounds_serial,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_serial.dir/KeccakP-1600times4/serial/KeccakP-1600-times4-on1.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/serial/PlSnP-Fallback.inc:199:6:KeccakP1600times4_PermuteAll_4rounds_serial,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_serial.dir/KeccakP-1600times4/serial/KeccakP-1600-times4-on1.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c:153:6:KeccakP1600times4_AddLanesAll_avx2,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_avx2.dir/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c:232:6:KeccakP1600times4_OverwriteLanesAll_avx2,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_avx2.dir/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c.su
32,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c:296:6:KeccakP1600times4_ExtractBytes_avx2,build-c-rx-kem-s-resource-audit-v1/src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_avx2.dir/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/kem_ml_kem_768.c:102:20:OQS_KEM_ml_kem_768_keypair,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/kem_ml_kem_768.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly_k.c:109:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_polyvec_ntt,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly_k.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly_k.c:126:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_polyvec_invntt_tomont,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly_k.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly_k.c:241:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_polyvec_reduce,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly_k.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly_k.c:279:6:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_polyvec_tomont,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/poly_k.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c:403:5:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_v27_keypair_workspace_set,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c:573:5:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_v26_enc_workspace_set,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c:741:5:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_v28_dec_workspace_set,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c:781:5:PQCP_MLKEM_NATIVE_MLKEM768_X86_64_v29_lifecycle_workspace_set,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_x86_64.dir/mlkem-native_ml-kem-768_x86_64/mlkem/src/indcpa.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/poly_k.c:109:6:PQCP_MLKEM_NATIVE_MLKEM768_C_polyvec_ntt,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/poly_k.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/poly_k.c:126:6:PQCP_MLKEM_NATIVE_MLKEM768_C_polyvec_invntt_tomont,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/poly_k.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/poly_k.c:241:6:PQCP_MLKEM_NATIVE_MLKEM768_C_polyvec_reduce,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/poly_k.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/poly_k.c:279:6:PQCP_MLKEM_NATIVE_MLKEM768_C_polyvec_tomont,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/poly_k.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c:403:5:PQCP_MLKEM_NATIVE_MLKEM768_C_v27_keypair_workspace_set,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c:573:5:PQCP_MLKEM_NATIVE_MLKEM768_C_v26_enc_workspace_set,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c:741:5:PQCP_MLKEM_NATIVE_MLKEM768_C_v28_dec_workspace_set,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c.su
32,static,/home/home/pqc/liboqs/src/kem/ml_kem/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c:781:5:PQCP_MLKEM_NATIVE_MLKEM768_C_v29_lifecycle_workspace_set,build-c-rx-kem-s-resource-audit-v1/src/kem/ml_kem/CMakeFiles/ml_kem_768_ref.dir/mlkem-native_ml-kem-768_ref/mlkem/src/indcpa.c.su
32,static,/home/home/pqc/liboqs/tests/test_kem.c:376:7:test_wrapper,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_kem.dir/test_kem.c.su
32,static,/home/home/pqc/liboqs/tests/test_helpers.c:128:6:OQS_KAT_PRNG_free,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_kem.dir/test_helpers.c.su
32,static,/home/home/pqc/liboqs/tests/test_helpers.c:139:6:OQS_print_hex_string,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_kem.dir/test_helpers.c.su
32,static,/home/home/pqc/liboqs/tests/test_aes.c:22:13:OQS_print_hex_string,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_aes.dir/test_aes.c.su
32,static,/home/home/pqc/liboqs/tests/test_helpers.c:128:6:OQS_KAT_PRNG_free,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_kem_mem.dir/test_helpers.c.su
32,static,/home/home/pqc/liboqs/tests/test_helpers.c:139:6:OQS_print_hex_string,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_kem_mem.dir/test_helpers.c.su
32,static,/home/home/pqc/liboqs/tests/test_sig_stfl.c:357:14:convert_method_name_to_file_name,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
32,static,/home/home/pqc/liboqs/tests/test_sig_stfl.c:138:19:save_secret_key,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
32,static,/home/home/pqc/liboqs/tests/test_helpers.c:128:6:OQS_KAT_PRNG_free,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_helpers.c.su
32,static,/home/home/pqc/liboqs/tests/test_helpers.c:139:6:OQS_print_hex_string,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig_stfl.dir/test_helpers.c.su
32,static,/home/home/pqc/liboqs/tests/test_helpers.c:128:6:OQS_KAT_PRNG_free,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig.dir/test_helpers.c.su
32,static,/home/home/pqc/liboqs/tests/test_helpers.c:139:6:OQS_print_hex_string,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig.dir/test_helpers.c.su
32,static,/home/home/pqc/liboqs/tests/test_sig.c:271:7:test_wrapper,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_sig.dir/test_sig.c.su
32,static,/home/home/pqc/liboqs/tests/test_helpers.c:128:6:OQS_KAT_PRNG_free,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_kem.dir/test_helpers.c.su
32,static,/home/home/pqc/liboqs/tests/test_helpers.c:139:6:OQS_print_hex_string,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_kem.dir/test_helpers.c.su
32,static,/home/home/pqc/liboqs/tests/vectors_sig.c:209:13:MLDSA_randombytes,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/vectors_sig.dir/vectors_sig.c.su
32,static,/home/home/pqc/liboqs/tests/vectors_sig.c:228:13:SLHDSA_randombytes,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/vectors_sig.dir/vectors_sig.c.su
32,static,/home/home/pqc/liboqs/tests/example_sig_stfl.c:123:5:main,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/example_sig_stfl.dir/example_sig_stfl.c.su
32,static,/home/home/pqc/liboqs/tests/test_helpers.c:128:6:OQS_KAT_PRNG_free,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig.dir/test_helpers.c.su
32,static,/home/home/pqc/liboqs/tests/test_helpers.c:139:6:OQS_print_hex_string,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig.dir/test_helpers.c.su
32,static,/home/home/pqc/liboqs/tests/kat_sig.c:834:5:main,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig.dir/kat_sig.c.su
32,static,/home/home/pqc/liboqs/tests/test_helpers.c:128:6:OQS_KAT_PRNG_free,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig_stfl.dir/test_helpers.c.su
32,static,/home/home/pqc/liboqs/tests/test_helpers.c:139:6:OQS_print_hex_string,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/kat_sig_stfl.dir/test_helpers.c.su
32,static,/home/home/pqc/liboqs/tests/vectors_kem.c:87:9:get_ml_kem_k,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/vectors_kem.dir/vectors_kem.c.su
32,static,/home/home/pqc/liboqs/tests/speed_sig_stfl.c:29:26:reset_secret_key,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/speed_sig_stfl.dir/speed_sig_stfl.c.su
32,static,/home/home/pqc/liboqs/tests/test_hash.c:38:13:print_hex,build-c-rx-kem-s-resource-audit-v1/tests/CMakeFiles/test_hash.dir/test_hash.c.su
24,static,/home/home/pqc/liboqs/src/common/common.c:47:13:set_available_cpu_extensions,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/common.c.su
